date,year,month,day,dow,dow_name,is_weekend,is_regular_closed_tuesday,closed,others_closed,d_holiday,close_hour,last_entry_hour,scheduled_open_hours_nominal,scheduled_entry_hours_nominal,visitors,cdg_visitors,cgg_visitors,dsg_visitors,paid,free,domestic,english,japanese,chinese,other_foreign,foreign_total,source_year,source_file
2009-04-14,2009,4,14,1,화,0,1,1,1,0,18.0,17.0,9.0,8.0,0,7519,0,4553,0,0,0,0,0,0,0,0,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-04-15,2009,4,15,2,수,0,0,0,0,0,18.0,17.0,9.0,8.0,12886,2989,957,1077,10903,1983,7137,1259,1123,2823,544,5749,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-04-16,2009,4,16,3,목,0,0,0,0,0,18.0,17.0,9.0,8.0,21629,1809,1913,3078,17302,4327,16621,798,1306,2502,402,5008,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-04-17,2009,4,17,4,금,0,0,0,0,0,18.0,17.0,9.0,8.0,16564,3901,3708,3725,13897,2667,10472,1250,1772,2806,264,6092,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-04-18,2009,4,18,5,토,1,0,0,0,0,18.0,17.0,9.0,8.0,14765,5606,4957,7188,11853,2912,8993,856,1603,3260,53,5772,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-04-19,2009,4,19,6,일,1,0,0,0,0,18.0,17.0,9.0,8.0,11923,5038,4316,5601,9195,2728,7589,637,1258,2285,154,4334,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-04-20,2009,4,20,0,월,0,0,0,2,0,18.0,17.0,9.0,8.0,12971,0,311,0,8841,4130,9274,302,1450,1866,79,3697,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-04-21,2009,4,21,1,화,0,1,1,1,0,18.0,17.0,9.0,8.0,0,4889,0,4779,0,0,0,0,0,0,0,0,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-04-22,2009,4,22,2,수,0,0,0,0,0,18.0,17.0,9.0,8.0,15089,3871,1870,1995,13456,1633,10012,519,1369,2986,203,5077,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-04-23,2009,4,23,3,목,0,0,0,0,0,18.0,17.0,9.0,8.0,24128,1783,2242,2892,21697,2431,19079,664,1122,2770,493,5049,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-04-24,2009,4,24,4,금,0,0,0,0,0,18.0,17.0,9.0,8.0,15061,3555,1458,1336,12913,2148,10873,376,1209,2369,234,4188,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-04-25,2009,4,25,5,토,1,0,0,0,0,18.0,17.0,9.0,8.0,21246,2961,1137,2058,6336,14910,15354,697,1331,3856,8,5892,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-04-26,2009,4,26,6,일,1,0,0,0,0,18.0,17.0,9.0,8.0,9650,2953,1876,2863,7440,2210,5254,614,946,2826,10,4396,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-04-27,2009,4,27,0,월,0,0,0,2,0,18.0,17.0,9.0,8.0,14948,0,1694,0,10628,4320,10945,454,1155,2336,58,4003,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-04-28,2009,4,28,1,화,0,1,1,1,0,18.0,17.0,9.0,8.0,0,6923,0,5281,0,0,0,0,0,0,0,0,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-04-29,2009,4,29,2,수,0,0,0,0,0,18.0,17.0,9.0,8.0,14852,3210,1760,3431,13062,1790,11531,294,863,2108,56,3321,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-04-30,2009,4,30,3,목,0,0,0,0,0,18.0,17.0,9.0,8.0,13929,1480,2699,2477,11924,2005,10118,341,936,2118,416,3811,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-05-01,2009,5,1,4,금,0,0,0,0,0,18.0,17.0,9.0,8.0,15066,4333,2642,5154,12244,2822,10633,439,869,3002,123,4433,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-05-02,2009,5,2,5,토,1,0,0,0,1,18.0,17.0,9.0,8.0,14740,3733,1581,3228,11314,3426,8450,499,1311,4447,33,6290,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-05-03,2009,5,3,6,일,1,0,0,0,0,18.0,17.0,9.0,8.0,20390,7614,5611,10165,15917,4473,14685,697,1429,3402,177,5705,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-05-04,2009,5,4,0,월,0,0,0,0,0,18.0,17.0,9.0,8.0,15212,2245,2760,4914,11998,3214,10803,338,1654,2261,156,4409,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-05-05,2009,5,5,1,화,0,1,0,0,1,18.0,17.0,9.0,8.0,31254,7911,7086,24787,10053,21201,28544,759,594,1250,107,2710,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-05-06,2009,5,6,2,수,0,0,0,0,0,18.0,17.0,9.0,8.0,11398,1849,1687,2498,7936,3462,9017,446,523,1319,93,2381,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-05-07,2009,5,7,3,목,0,0,0,0,0,18.0,17.0,9.0,8.0,10471,1202,1379,2696,8527,1944,8142,311,710,1070,238,2329,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-05-08,2009,5,8,4,금,0,0,0,0,0,18.0,17.0,9.0,8.0,8593,2418,3269,2632,7125,1468,6283,349,653,1241,67,2310,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-05-09,2009,5,9,5,토,1,0,0,0,0,18.0,17.0,9.0,8.0,11996,3839,3993,6825,6910,5086,7996,768,732,2356,144,4000,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-05-10,2009,5,10,6,일,1,0,0,0,0,18.0,17.0,9.0,8.0,12144,3201,3330,4493,8906,3238,7933,1010,902,2274,25,4211,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-05-11,2009,5,11,0,월,0,0,0,2,0,18.0,17.0,9.0,8.0,10433,0,290,0,7116,3317,7949,339,739,1365,41,2484,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-05-12,2009,5,12,1,화,0,1,1,1,0,18.0,17.0,9.0,8.0,0,5423,0,4507,0,0,0,0,0,0,0,0,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-05-13,2009,5,13,2,수,0,0,0,0,0,18.0,17.0,9.0,8.0,13673,3097,1941,1743,11781,1892,10559,357,946,1669,142,3114,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-05-14,2009,5,14,3,목,0,0,0,0,0,18.0,17.0,9.0,8.0,10986,1151,2729,2870,9755,1231,8501,430,765,1236,54,2485,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-05-15,2009,5,15,4,금,0,0,0,0,0,18.0,17.0,9.0,8.0,7250,2707,1907,2030,5425,1825,4412,409,872,1501,56,2838,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-05-16,2009,5,16,5,토,1,0,0,0,0,18.0,17.0,9.0,8.0,5507,1879,1051,1753,4323,1184,3263,291,601,1280,72,2244,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-05-17,2009,5,17,6,일,1,0,0,0,0,18.0,17.0,9.0,8.0,8746,3145,1788,2906,6644,2102,6044,459,831,1401,11,2702,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-05-18,2009,5,18,0,월,0,0,0,2,0,18.0,17.0,9.0,8.0,10529,0,1094,0,6576,3953,8010,484,1145,804,86,2519,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-05-19,2009,5,19,1,화,0,1,1,1,0,18.0,17.0,9.0,8.0,0,5353,0,4739,0,0,0,0,0,0,0,0,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-05-20,2009,5,20,2,수,0,0,0,0,0,18.0,17.0,9.0,8.0,10540,2925,1874,1923,8736,1804,7669,351,709,1469,342,2871,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-05-21,2009,5,21,3,목,0,0,0,0,0,18.0,17.0,9.0,8.0,10869,542,640,639,10071,798,9309,100,363,948,149,1560,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-05-22,2009,5,22,4,금,0,0,0,0,0,18.0,17.0,9.0,8.0,9601,2597,3494,3227,7694,1907,6678,433,619,1785,86,2923,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-05-23,2009,5,23,5,토,1,0,0,0,0,18.0,17.0,9.0,8.0,26003,3929,2093,4480,6781,19222,22138,703,929,2106,127,3865,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-05-24,2009,5,24,6,일,1,0,0,0,0,18.0,17.0,9.0,8.0,9106,3835,3045,1818,6791,2315,6271,751,566,1441,77,2835,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-05-25,2009,5,25,0,월,0,0,0,2,0,18.0,17.0,9.0,8.0,6561,0,689,0,5448,1113,4189,438,694,1186,54,2372,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-05-26,2009,5,26,1,화,0,1,1,1,0,18.0,17.0,9.0,8.0,0,3558,0,1690,0,0,0,0,0,0,0,0,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-05-27,2009,5,27,2,수,0,0,0,0,0,18.0,17.0,9.0,8.0,8761,2441,774,984,7437,1324,6317,268,730,1369,77,2444,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-05-28,2009,5,28,3,목,0,0,0,0,0,18.0,17.0,9.0,8.0,4378,1198,1436,953,3750,628,2893,159,420,837,69,1485,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-05-29,2009,5,29,4,금,0,0,1,0,0,18.0,17.0,9.0,8.0,0,2177,858,525,0,0,0,0,0,0,0,0,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-05-30,2009,5,30,5,토,1,0,0,0,0,18.0,17.0,9.0,8.0,10796,3392,2123,2701,8216,2580,7186,693,902,1906,109,3610,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-05-31,2009,5,31,6,일,1,0,0,0,0,18.0,17.0,9.0,8.0,7251,2901,2247,2545,5591,1660,4967,339,635,1233,77,2284,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-06-01,2009,6,1,0,월,0,0,0,2,0,18.5,17.5,9.5,8.5,7128,0,714,0,4342,2786,5223,241,673,938,53,1905,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-06-02,2009,6,2,1,화,0,1,1,1,0,18.5,17.5,9.5,8.5,0,3224,0,1852,0,0,0,0,0,0,0,0,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-06-03,2009,6,3,2,수,0,0,0,0,0,18.5,17.5,9.5,8.5,7405,2016,767,1296,6219,1186,5563,284,498,991,69,1842,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-06-04,2009,6,4,3,목,0,0,0,0,0,18.5,17.5,9.5,8.5,8387,899,1501,1493,6911,1476,6452,307,663,913,52,1935,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-06-05,2009,6,5,4,금,0,0,0,0,0,18.5,17.5,9.5,8.5,5447,2336,1858,2019,4103,1344,3669,277,715,746,40,1778,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-06-06,2009,6,6,5,토,1,0,0,0,1,18.5,17.5,9.5,8.5,11212,3567,2663,5244,8388,2824,8098,653,851,1606,4,3114,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-06-07,2009,6,7,6,일,1,0,0,0,0,18.5,17.5,9.5,8.5,6825,2863,1926,3244,5384,1441,4798,450,543,1029,5,2027,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-06-08,2009,6,8,0,월,0,0,0,1,0,18.5,17.5,9.5,8.5,6196,3770,1079,0,3507,2689,4378,317,818,631,52,1818,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-06-09,2009,6,9,1,화,0,1,1,1,0,18.5,17.5,9.5,8.5,0,1600,0,1848,0,0,0,0,0,0,0,0,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-06-10,2009,6,10,2,수,0,0,0,1,0,18.5,17.5,9.5,8.5,4963,0,764,1864,3985,978,3315,264,414,802,168,1648,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-06-11,2009,6,11,3,목,0,0,0,0,0,18.5,17.5,9.5,8.5,5038,913,1253,1875,3998,1040,3475,265,413,852,33,1563,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-06-12,2009,6,12,4,금,0,0,0,0,0,18.5,17.5,9.5,8.5,4999,1747,876,1792,3357,1642,3017,309,687,933,53,1982,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-06-13,2009,6,13,5,토,1,0,0,0,0,18.5,17.5,9.5,8.5,13671,4336,2839,4828,6742,6929,10936,455,821,1378,81,2735,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-06-14,2009,6,14,6,일,1,0,0,0,0,18.5,17.5,9.5,8.5,7948,2991,2107,3370,6126,1822,5795,371,666,1056,60,2153,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-06-15,2009,6,15,0,월,0,0,0,1,0,18.5,17.5,9.5,8.5,4383,3257,910,0,3394,989,2414,262,934,720,53,1969,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-06-16,2009,6,16,1,화,0,1,1,2,0,18.5,17.5,9.5,8.5,0,0,0,2516,0,0,0,0,0,0,0,0,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-06-17,2009,6,17,2,수,0,0,0,0,0,18.5,17.5,9.5,8.5,4837,1574,753,1612,3826,1011,2743,254,494,1305,41,2094,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-06-18,2009,6,18,3,목,0,0,0,0,0,18.5,17.5,9.5,8.5,6054,805,1299,1608,4799,1255,3121,535,663,1681,54,2933,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-06-19,2009,6,19,4,금,0,0,0,0,0,18.5,17.5,9.5,8.5,5874,2106,861,1674,4416,1458,3301,395,660,1471,47,2573,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-06-20,2009,6,20,5,토,1,0,0,0,0,18.5,17.5,9.5,8.5,4018,1842,609,1499,2874,1144,2390,373,462,791,2,1628,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-06-21,2009,6,21,6,일,1,0,0,0,0,18.5,17.5,9.5,8.5,10820,3028,2222,2957,5839,4981,8237,564,785,1226,8,2583,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-06-22,2009,6,22,0,월,0,0,0,2,0,18.5,17.5,9.5,8.5,9054,0,664,0,4906,4148,5427,387,1036,2143,61,3627,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-06-23,2009,6,23,1,화,0,1,1,1,0,18.5,17.5,9.5,8.5,0,3387,0,2981,0,0,0,0,0,0,0,0,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-06-24,2009,6,24,2,수,0,0,0,0,0,18.5,17.5,9.5,8.5,4696,1296,1030,1484,3560,1136,2748,388,409,1083,68,1948,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-06-25,2009,6,25,3,목,0,0,0,0,0,18.5,17.5,9.5,8.5,5180,1098,912,1733,4081,1099,3275,496,459,870,80,1905,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-06-26,2009,6,26,4,금,0,0,0,0,0,18.5,17.5,9.5,8.5,5966,1985,757,1625,4035,1931,3443,587,740,1137,59,2523,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-06-27,2009,6,27,5,토,1,0,0,0,0,18.5,17.5,9.5,8.5,20602,3236,1638,4111,5789,14813,17486,661,766,1614,75,3116,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-06-28,2009,6,28,6,일,1,0,0,0,0,18.5,17.5,9.5,8.5,6738,2600,1651,2774,5240,1498,4463,472,676,1006,121,2275,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-06-29,2009,6,29,0,월,0,0,0,2,0,18.5,17.5,9.5,8.5,6691,0,573,0,3026,3665,4284,389,645,978,395,2407,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-06-30,2009,6,30,1,화,0,1,1,1,0,18.5,17.5,9.5,8.5,0,2857,0,2828,0,0,0,0,0,0,0,0,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-07-01,2009,7,1,2,수,0,0,0,0,0,18.5,17.5,9.5,8.5,4341,1791,696,2545,3329,1012,1825,560,644,1183,129,2516,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-07-02,2009,7,2,3,목,0,0,0,0,0,18.5,17.5,9.5,8.5,2910,542,307,1204,2083,827,1232,325,369,966,18,1678,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-07-03,2009,7,3,4,금,0,0,0,0,0,18.5,17.5,9.5,8.5,4882,1891,824,2654,3655,1227,2098,469,695,1561,59,2784,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-07-04,2009,7,4,5,토,1,0,0,0,0,18.5,17.5,9.5,8.5,8557,3007,1406,5642,6559,1998,5127,580,870,1905,75,3430,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-07-05,2009,7,5,6,일,1,0,0,0,0,18.5,17.5,9.5,8.5,8693,2829,1950,5653,6652,2041,4872,729,887,1762,443,3821,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-07-06,2009,7,6,0,월,0,0,0,2,0,18.5,17.5,9.5,8.5,7841,0,693,0,4218,3623,5003,321,736,1623,158,2838,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-07-07,2009,7,7,1,화,0,1,1,1,0,18.5,17.5,9.5,8.5,0,2217,0,2808,0,0,0,0,0,0,0,0,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-07-08,2009,7,8,2,수,0,0,0,0,0,18.5,17.5,9.5,8.5,4292,1904,817,3518,3303,989,2104,286,500,1255,147,2188,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-07-09,2009,7,9,3,목,0,0,0,0,0,18.5,17.5,9.5,8.5,1485,205,56,763,1163,322,648,94,236,495,12,837,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-07-10,2009,7,10,4,금,0,0,0,0,0,18.5,17.5,9.5,8.5,6625,2041,1200,2402,5054,1571,3335,260,1170,1787,73,3290,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-07-11,2009,7,11,5,토,1,0,0,0,0,18.5,17.5,9.5,8.5,24694,3726,2944,7945,6690,18004,21189,489,801,2215,0,3505,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-07-12,2009,7,12,6,일,1,0,0,0,0,18.5,17.5,9.5,8.5,3063,1199,380,2198,2329,734,1206,253,482,1073,49,1857,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-07-13,2009,7,13,0,월,0,0,0,2,0,18.5,17.5,9.5,8.5,7781,0,612,0,4638,3143,4711,274,1161,1537,98,3070,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-07-14,2009,7,14,1,화,0,1,1,1,0,18.5,17.5,9.5,8.5,0,1052,0,1296,0,0,0,0,0,0,0,0,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-07-15,2009,7,15,2,수,0,0,0,0,0,18.5,17.5,9.5,8.5,5503,2289,931,3212,4312,1191,2279,504,973,1636,111,3224,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-07-16,2009,7,16,3,목,0,0,0,0,0,18.5,17.5,9.5,8.5,5367,1018,751,3855,3977,1390,2571,479,803,1375,139,2796,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-07-17,2009,7,17,4,금,0,0,0,0,0,18.5,17.5,9.5,8.5,5336,1979,441,2173,4104,1232,1960,562,1057,1659,98,3376,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-07-18,2009,7,18,5,토,1,0,0,0,0,18.5,17.5,9.5,8.5,5768,1686,581,3553,4454,1314,1826,557,701,1719,965,3942,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-07-19,2009,7,19,6,일,1,0,0,0,0,18.5,17.5,9.5,8.5,9535,3548,2307,7068,7562,1973,5964,647,1217,1684,23,3571,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-07-20,2009,7,20,0,월,0,0,0,2,0,18.5,17.5,9.5,8.5,6437,0,767,0,4861,1576,3406,484,1044,1369,134,3031,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-07-21,2009,7,21,1,화,0,1,1,1,0,18.5,17.5,9.5,8.5,0,2962,0,4523,0,0,0,0,0,0,0,0,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-07-22,2009,7,22,2,수,0,0,0,0,0,18.5,17.5,9.5,8.5,7892,2155,840,3972,4684,3208,5246,410,500,1659,77,2646,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-07-23,2009,7,23,3,목,0,0,0,0,0,18.5,17.5,9.5,8.5,6196,1238,1234,3830,4705,1491,3565,233,555,1754,89,2631,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-07-24,2009,7,24,4,금,0,0,0,0,0,18.5,17.5,9.5,8.5,6301,2243,1067,3585,4918,1383,3355,340,497,2029,80,2946,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-07-25,2009,7,25,5,토,1,0,0,0,0,18.5,17.5,9.5,8.5,27091,4146,3197,8493,8334,18757,23123,705,1047,2075,141,3968,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-07-26,2009,7,26,6,일,1,0,0,0,0,18.5,17.5,9.5,8.5,11453,3854,2637,8993,9072,2381,8111,610,685,1927,120,3342,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-07-27,2009,7,27,0,월,0,0,0,2,0,18.5,17.5,9.5,8.5,11419,0,1308,0,6866,4553,7945,392,1147,1835,100,3474,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-07-28,2009,7,28,1,화,0,1,1,1,0,18.5,17.5,9.5,8.5,0,4137,0,6106,0,0,0,0,0,0,0,0,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-07-29,2009,7,29,2,수,0,0,0,0,0,18.5,17.5,9.5,8.5,9338,3079,2021,6383,7239,2099,5385,401,864,2565,123,3953,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-07-30,2009,7,30,3,목,0,0,0,0,0,18.5,17.5,9.5,8.5,9971,1596,1895,8010,7659,2312,6580,425,770,2089,107,3391,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-07-31,2009,7,31,4,금,0,0,0,0,0,18.5,17.5,9.5,8.5,12099,3570,2396,7135,8282,3817,8533,311,833,2355,67,3566,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-08-01,2009,8,1,5,토,1,0,0,0,0,18.5,17.5,9.5,8.5,14886,4249,2472,10138,11558,3328,11441,502,608,2236,99,3445,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-08-02,2009,8,2,6,일,1,0,0,0,0,18.5,17.5,9.5,8.5,17225,4759,2696,10782,12751,4474,11877,855,656,3806,31,5348,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-08-03,2009,8,3,0,월,0,0,0,2,0,18.5,17.5,9.5,8.5,15472,0,2050,0,11966,3506,11324,619,480,2959,90,4148,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-08-04,2009,8,4,1,화,0,1,1,1,0,18.5,17.5,9.5,8.5,0,4946,0,10694,0,0,0,0,0,0,0,0,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-08-05,2009,8,5,2,수,0,0,0,0,0,18.5,17.5,9.5,8.5,11000,3177,1772,8603,8441,2559,7161,652,743,2342,102,3839,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-08-06,2009,8,6,3,목,0,0,0,0,0,18.5,17.5,9.5,8.5,9674,1594,1619,6262,7359,2315,6543,677,787,1549,118,3131,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-08-07,2009,8,7,4,금,0,0,0,0,0,18.5,17.5,9.5,8.5,9735,2946,1391,5439,7469,2266,5503,577,1171,2385,99,4232,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-08-08,2009,8,8,5,토,1,0,0,0,0,18.5,17.5,9.5,8.5,16849,3947,2809,8295,8810,8039,11854,819,1245,2917,14,4995,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-08-09,2009,8,9,6,일,1,0,0,0,0,18.5,17.5,9.5,8.5,12257,3461,1902,8492,9657,2600,8182,832,879,2363,1,4075,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-08-10,2009,8,10,0,월,0,0,0,2,0,18.5,17.5,9.5,8.5,12576,0,1114,0,7356,5220,8531,354,1318,2266,107,4045,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-08-11,2009,8,11,1,화,0,1,1,1,0,18.5,17.5,9.5,8.5,0,2927,0,3799,0,0,0,0,0,0,0,0,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-08-12,2009,8,12,2,수,0,0,0,0,0,18.5,17.5,9.5,8.5,6232,1519,514,3079,4697,1535,2625,213,483,2829,82,3607,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-08-13,2009,8,13,3,목,0,0,0,0,0,18.5,17.5,9.5,8.5,12113,1897,1421,6902,9312,2801,7530,246,696,3514,127,4583,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
2009-08-14,2009,8,14,4,금,0,0,0,0,0,18.5,17.5,9.5,8.5,9688,3026,1359,6571,7728,1960,6058,191,630,2688,121,3630,2009,문화재청_궁능유적본부_4대궁_관람객_수_현황_2009년.csv
