date,round_id,round_label,program_idx,title_original,title_clean,title_base,place_single,program_type_clean,program_type_group,participation_type_clean,year,month,day,weekday,weekday_kr,is_weekend,season,has_time,start_time_first,end_time_first,duration_minutes_first,has_reward,has_children,has_night,has_music,has_food,has_guide,has_hanbok,has_reservation_notice,has_fee_info,has_rain_notice
2022-08-25,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,8,25,Thursday,목,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-08-26,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,8,26,Friday,금,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-08-27,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,8,27,Saturday,토,1,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-08-28,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,8,28,Sunday,일,1,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-08-29,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,8,29,Monday,월,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-08-30,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,8,30,Tuesday,화,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-08-31,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,8,31,Wednesday,수,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-09-01,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,9,1,Thursday,목,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-09-02,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,9,2,Friday,금,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-09-03,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,9,3,Saturday,토,1,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-09-04,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,9,4,Sunday,일,1,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-09-05,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,9,5,Monday,월,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-09-06,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,9,6,Tuesday,화,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-09-07,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,9,7,Wednesday,수,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-09-08,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,9,8,Thursday,목,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-09-09,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,9,9,Friday,금,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-09-10,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,9,10,Saturday,토,1,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-09-11,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,9,11,Sunday,일,1,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-09-12,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,9,12,Monday,월,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-09-13,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,9,13,Tuesday,화,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-09-14,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,9,14,Wednesday,수,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-09-15,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,9,15,Thursday,목,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-09-16,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,9,16,Friday,금,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-09-17,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,9,17,Saturday,토,1,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-09-18,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,9,18,Sunday,일,1,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-09-19,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,9,19,Monday,월,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-09-20,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,9,20,Tuesday,화,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-09-21,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,9,21,Wednesday,수,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-09-22,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,9,22,Thursday,목,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-09-23,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,9,23,Friday,금,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-09-24,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,9,24,Saturday,토,1,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-09-25,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,9,25,Sunday,일,1,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-09-26,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,9,26,Monday,월,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-09-27,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,9,27,Tuesday,화,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-09-28,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,9,28,Wednesday,수,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-09-29,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,9,29,Thursday,목,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-09-30,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,9,30,Friday,금,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-10-01,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,10,1,Saturday,토,1,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-10-02,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,10,2,Sunday,일,1,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-10-03,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,10,3,Monday,월,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-10-04,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,10,4,Tuesday,화,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-10-05,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,10,5,Wednesday,수,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-10-06,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,10,6,Thursday,목,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-10-07,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,10,7,Friday,금,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-10-08,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,10,8,Saturday,토,1,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-10-09,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,10,9,Sunday,일,1,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-10-10,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,10,10,Monday,월,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-10-11,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,10,11,Tuesday,화,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-10-12,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,10,12,Wednesday,수,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-10-13,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,10,13,Thursday,목,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-10-14,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,10,14,Friday,금,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-10-15,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,10,15,Saturday,토,1,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-10-16,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,10,16,Sunday,일,1,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-10-17,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,10,17,Monday,월,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-10-18,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,10,18,Tuesday,화,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-10-19,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,10,19,Wednesday,수,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-10-20,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,10,20,Thursday,목,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-10-21,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,10,21,Friday,금,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-10-22,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,10,22,Saturday,토,1,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-10-23,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,10,23,Sunday,일,1,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-10-24,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,10,24,Monday,월,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-10-25,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,10,25,Tuesday,화,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-10-26,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,10,26,Wednesday,수,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-10-27,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,10,27,Thursday,목,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-10-28,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,10,28,Friday,금,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-10-29,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,10,29,Saturday,토,1,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-10-30,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,10,30,Sunday,일,1,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-10-31,9,8회,268,경복궁 타임스코프,경복궁 타임스코프,타임스코프,경복궁,체험,참여형,현장참여,2022,10,31,Monday,월,0,봄,1,10:00,17:00,,0,0,0,0,0,0,0,0,0,0
2022-01-01,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,1,1,Saturday,토,1,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-01-02,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,1,2,Sunday,일,1,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-01-03,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,1,3,Monday,월,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-01-04,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,1,4,Tuesday,화,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-01-05,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,1,5,Wednesday,수,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-01-06,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,1,6,Thursday,목,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-01-07,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,1,7,Friday,금,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-01-08,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,1,8,Saturday,토,1,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-01-09,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,1,9,Sunday,일,1,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-01-10,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,1,10,Monday,월,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-01-11,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,1,11,Tuesday,화,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-01-12,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,1,12,Wednesday,수,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-01-13,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,1,13,Thursday,목,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-01-14,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,1,14,Friday,금,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-01-15,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,1,15,Saturday,토,1,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-01-16,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,1,16,Sunday,일,1,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-01-17,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,1,17,Monday,월,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-01-18,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,1,18,Tuesday,화,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-01-19,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,1,19,Wednesday,수,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-01-20,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,1,20,Thursday,목,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-01-21,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,1,21,Friday,금,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-01-22,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,1,22,Saturday,토,1,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-01-23,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,1,23,Sunday,일,1,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-01-24,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,1,24,Monday,월,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-01-25,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,1,25,Tuesday,화,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-01-26,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,1,26,Wednesday,수,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-01-27,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,1,27,Thursday,목,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-01-28,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,1,28,Friday,금,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-01-29,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,1,29,Saturday,토,1,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-01-30,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,1,30,Sunday,일,1,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-01-31,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,1,31,Monday,월,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-02-01,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,2,1,Tuesday,화,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-02-02,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,2,2,Wednesday,수,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-02-03,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,2,3,Thursday,목,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-02-04,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,2,4,Friday,금,0,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
2022-02-05,9,8회,208,경복궁 수문장 교대의식,경복궁 수문장 교대의식,수문장 교대의식,경복궁,재현,관람형,현장참여,2022,2,5,Saturday,토,1,기타,1,10:00,14:00,,0,0,0,0,1,0,0,0,0,1
